quarter,industry,investment,pm_share_net,pm_share_gross,is_manufacturing,regime,npv,r,discrete,log_investment,treat
2018Q1,"Electricity, gas and water",8456,0.1833710733785886,0.278185280299427,False,pre,0.148695652173913,0.05,False,9.042631527550073,0.02726648134585969
2018Q2,"Electricity, gas and water",8590,0.1833710733785886,0.278185280299427,False,pre,0.148695652173913,0.05,False,9.0583540149783,0.02726648134585969
2018Q3,"Electricity, gas and water",4952,0.1833710733785886,0.278185280299427,False,pre,0.148695652173913,0.05,False,8.507546814364431,0.02726648134585969
2018Q4,"Electricity, gas and water",5317,0.1833710733785886,0.278185280299427,False,pre,0.148695652173913,0.05,False,8.57866451350434,0.02726648134585969
2019Q1,"Electricity, gas and water",5732,0.1833710733785886,0.278185280299427,False,pre,0.148695652173913,0.05,False,8.653819788948063,0.02726648134585969
2019Q2,"Electricity, gas and water",6107,0.1833710733785886,0.278185280299427,False,pre,0.148695652173913,0.05,False,8.717190933223135,0.02726648134585969
2019Q3,"Electricity, gas and water",6389,0.1833710733785886,0.278185280299427,False,pre,0.148695652173913,0.05,False,8.762333040602343,0.02726648134585969
2019Q4,"Electricity, gas and water",8123,0.1833710733785886,0.278185280299427,False,pre,0.148695652173913,0.05,False,9.002454823050954,0.02726648134585969
2020Q1,"Electricity, gas and water",6691,0.1833710733785886,0.278185280299427,False,pre,0.148695652173913,0.05,False,8.808518618782816,0.02726648134585969
2021Q1,"Electricity, gas and water",6994,0.1833710733785886,0.278185280299427,False,pre,0.148695652173913,0.05,False,8.852807917623322,0.02726648134585969
2021Q2,"Electricity, gas and water",7074,0.1833710733785886,0.278185280299427,False,super_deduction,0.247,0.05,False,8.864181369765426,0.04529265512451138
2021Q3,"Electricity, gas and water",4951,0.1833710733785886,0.278185280299427,False,super_deduction,0.247,0.05,False,8.507344855361422,0.04529265512451138
2021Q4,"Electricity, gas and water",5222,0.1833710733785886,0.278185280299427,False,super_deduction,0.247,0.05,False,8.560635749259074,0.04529265512451138
2022Q1,"Electricity, gas and water",6291,0.1833710733785886,0.278185280299427,False,super_deduction,0.247,0.05,False,8.74687531957003,0.04529265512451138
2022Q2,"Electricity, gas and water",6791,0.1833710733785886,0.278185280299427,False,super_deduction,0.247,0.05,False,8.823353485113792,0.04529265512451138
2022Q3,"Electricity, gas and water",6321,0.1833710733785886,0.278185280299427,False,super_deduction,0.247,0.05,False,8.751632702472298,0.04529265512451138
2022Q4,"Electricity, gas and water",5753,0.1833710733785886,0.278185280299427,False,super_deduction,0.247,0.05,False,8.657476736863293,0.04529265512451138
2023Q1,"Electricity, gas and water",6440,0.1833710733785886,0.278185280299427,False,super_deduction,0.247,0.05,False,8.770283819098399,0.04529265512451138
2023Q2,"Electricity, gas and water",5385,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,8.591372589590488,0.04584276834464715
2023Q3,"Electricity, gas and water",6038,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,8.705828110266784,0.04584276834464715
2023Q4,"Electricity, gas and water",7318,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,8.898092345579153,0.04584276834464715
2024Q1,"Electricity, gas and water",7336,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,8.9005490139363,0.04584276834464715
2024Q2,"Electricity, gas and water",8980,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,9.102755161296246,0.04584276834464715
2024Q3,"Electricity, gas and water",9659,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,9.175645402179295,0.04584276834464715
2024Q4,"Electricity, gas and water",9390,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,9.147400572202308,0.04584276834464715
2025Q1,"Electricity, gas and water",12334,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,9.420114955551439,0.04584276834464715
2025Q2,"Electricity, gas and water",11758,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,9.3722891389622,0.04584276834464715
2025Q3,"Electricity, gas and water",12076,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,9.39897529082673,0.04584276834464715
2025Q4,"Electricity, gas and water",12886,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,9.463896729698588,0.04584276834464715
2026Q1,"Electricity, gas and water",12843,0.1833710733785886,0.278185280299427,False,full_expensing,0.25,0.05,False,9.460554194813056,0.04584276834464715
2015Q1,Engineering and vehicles,2897,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,7.9714309977693505,0.07029676533599107
2015Q2,Engineering and vehicles,3223,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.078067881815437,0.07029676533599107
2015Q3,Engineering and vehicles,3268,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.091933455979893,0.07029676533599107
2015Q4,Engineering and vehicles,3222,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.07775756373692,0.07029676533599107
2016Q1,Engineering and vehicles,3069,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.029107054619736,0.07029676533599107
2016Q2,Engineering and vehicles,2784,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,7.931644021454311,0.07029676533599107
2016Q3,Engineering and vehicles,2731,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,7.912423121473705,0.07029676533599107
2016Q4,Engineering and vehicles,2468,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,7.811163385025279,0.07029676533599107
2017Q1,Engineering and vehicles,2745,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,7.917536353943631,0.07029676533599107
2017Q2,Engineering and vehicles,3098,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.038512020976814,0.07029676533599107
2017Q3,Engineering and vehicles,3119,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.045267716607803,0.07029676533599107
2017Q4,Engineering and vehicles,3126,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.047509510981422,0.07029676533599107
2018Q1,Engineering and vehicles,3569,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.18004072349016,0.07029676533599107
2018Q2,Engineering and vehicles,3397,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.130647968160584,0.07029676533599107
2018Q3,Engineering and vehicles,3464,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.150179269682326,0.07029676533599107
2018Q4,Engineering and vehicles,3814,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.246433786160365,0.07029676533599107
2019Q1,Engineering and vehicles,3762,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.232706009860976,0.07029676533599107
2019Q2,Engineering and vehicles,3724,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.222553638396958,0.07029676533599107
2019Q3,Engineering and vehicles,3466,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.150756470275551,0.07029676533599107
2019Q4,Engineering and vehicles,3417,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.136518252115291,0.07029676533599107
2020Q1,Engineering and vehicles,3631,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.197263371414335,0.07029676533599107
2021Q1,Engineering and vehicles,3623,0.4727560241894137,0.5165204218120433,True,pre,0.148695652173913,0.05,False,8.195057690895077,0.07029676533599107
2021Q2,Engineering and vehicles,3753,0.4727560241894137,0.5165204218120433,True,super_deduction,0.247,0.05,False,8.23031079913502,0.11677073797478518
2021Q3,Engineering and vehicles,3873,0.4727560241894137,0.5165204218120433,True,super_deduction,0.247,0.05,False,8.261784679514752,0.11677073797478518
2021Q4,Engineering and vehicles,3869,0.4727560241894137,0.5165204218120433,True,super_deduction,0.247,0.05,False,8.260751354700513,0.11677073797478518
2022Q1,Engineering and vehicles,3345,0.4727560241894137,0.5165204218120433,True,super_deduction,0.247,0.05,False,8.11522197256233,0.11677073797478518
2022Q2,Engineering and vehicles,3658,0.4727560241894137,0.5165204218120433,True,super_deduction,0.247,0.05,False,8.204671828950811,0.11677073797478518
2022Q3,Engineering and vehicles,3710,0.4727560241894137,0.5165204218120433,True,super_deduction,0.247,0.05,False,8.21878715560148,0.11677073797478518
2022Q4,Engineering and vehicles,3416,0.4727560241894137,0.5165204218120433,True,super_deduction,0.247,0.05,False,8.13622555490846,0.11677073797478518
2023Q1,Engineering and vehicles,3441,0.4727560241894137,0.5165204218120433,True,super_deduction,0.247,0.05,False,8.14351740579748,0.11677073797478518
2023Q2,Engineering and vehicles,3513,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.164225652265827,0.11818900604735343
2023Q3,Engineering and vehicles,3252,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.087025470667701,0.11818900604735343
2023Q4,Engineering and vehicles,3179,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.064321960910803,0.11818900604735343
2024Q1,Engineering and vehicles,3198,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.0702808933939,0.11818900604735343
2024Q2,Engineering and vehicles,3244,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.084562415235304,0.11818900604735343
2024Q3,Engineering and vehicles,3264,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.090708716083997,0.11818900604735343
2024Q4,Engineering and vehicles,3166,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.060224240440958,0.11818900604735343
2025Q1,Engineering and vehicles,3224,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.07837810362652,0.11818900604735343
2025Q2,Engineering and vehicles,3351,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.11701408773731,0.11818900604735343
2025Q3,Engineering and vehicles,3382,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.126222529458525,0.11818900604735343
2025Q4,Engineering and vehicles,3390,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.128585200374497,0.11818900604735343
2026Q1,Engineering and vehicles,3361,0.4727560241894137,0.5165204218120433,True,full_expensing,0.25,0.05,False,8.119993827725105,0.11818900604735343
2015Q1,Financial intermediation,3697,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.215276958936633,0.03385405244921574
2015Q2,Financial intermediation,3694,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.214465160759186,0.03385405244921574
2015Q3,Financial intermediation,3645,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.201111644442758,0.03385405244921574
2015Q4,Financial intermediation,3741,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.227108234348146,0.03385405244921574
2016Q1,Financial intermediation,4071,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.31164394850298,0.03385405244921574
2016Q2,Financial intermediation,4345,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.376781037699493,0.03385405244921574
2016Q3,Financial intermediation,4368,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.38206051742474,0.03385405244921574
2016Q4,Financial intermediation,4144,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.329416783939319,0.03385405244921574
2017Q1,Financial intermediation,4953,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.507748732588238,0.03385405244921574
2017Q2,Financial intermediation,4889,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.494743062578646,0.03385405244921574
2017Q3,Financial intermediation,4894,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.495765244002618,0.03385405244921574
2017Q4,Financial intermediation,4962,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.509564164251746,0.03385405244921574
2018Q1,Financial intermediation,5042,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.525558107747866,0.03385405244921574
2018Q2,Financial intermediation,5013,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.519789817263504,0.03385405244921574
2018Q3,Financial intermediation,4605,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.434897948689407,0.03385405244921574
2018Q4,Financial intermediation,4919,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.50086053679534,0.03385405244921574
2019Q1,Financial intermediation,4905,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.498010371999463,0.03385405244921574
2019Q2,Financial intermediation,4786,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.47345026846832,0.03385405244921574
2019Q3,Financial intermediation,4705,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.45638105201948,0.03385405244921574
2019Q4,Financial intermediation,4853,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.487352349405215,0.03385405244921574
2020Q1,Financial intermediation,3465,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.150467911624004,0.03385405244921574
2021Q1,Financial intermediation,3595,0.2276734521438486,0.222450772354941,False,pre,0.148695652173913,0.05,False,8.187299270155147,0.03385405244921574
2021Q2,Financial intermediation,3736,0.2276734521438486,0.222450772354941,False,super_deduction,0.247,0.05,False,8.225770799348734,0.056235342679530606
2021Q3,Financial intermediation,3868,0.2276734521438486,0.222450772354941,False,super_deduction,0.247,0.05,False,8.260492856573185,0.056235342679530606
2021Q4,Financial intermediation,3891,0.2276734521438486,0.222450772354941,False,super_deduction,0.247,0.05,False,8.266421472984554,0.056235342679530606
2022Q1,Financial intermediation,4202,0.2276734521438486,0.222450772354941,False,super_deduction,0.247,0.05,False,8.343315881404946,0.056235342679530606
2022Q2,Financial intermediation,4157,0.2276734521438486,0.222450772354941,False,super_deduction,0.247,0.05,False,8.332548939252638,0.056235342679530606
2022Q3,Financial intermediation,4083,0.2276734521438486,0.222450772354941,False,super_deduction,0.247,0.05,False,8.314587291319576,0.056235342679530606
2022Q4,Financial intermediation,4192,0.2276734521438486,0.222450772354941,False,super_deduction,0.247,0.05,False,8.340933226000878,0.056235342679530606
2023Q1,Financial intermediation,4626,0.2276734521438486,0.222450772354941,False,super_deduction,0.247,0.05,False,8.439447842791385,0.056235342679530606
2023Q2,Financial intermediation,4434,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.397057390176256,0.05691836303596215
2023Q3,Financial intermediation,4203,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.343553835005117,0.05691836303596215
2023Q4,Financial intermediation,3797,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.241966560231802,0.05691836303596215
2024Q1,Financial intermediation,3971,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.286773231131251,0.05691836303596215
2024Q2,Financial intermediation,3994,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.29254851397576,0.05691836303596215
2024Q3,Financial intermediation,3929,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.27614021955846,0.05691836303596215
2024Q4,Financial intermediation,3749,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.229244416735913,0.05691836303596215
2025Q1,Financial intermediation,3952,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.281977058867758,0.05691836303596215
2025Q2,Financial intermediation,4117,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.322880021769905,0.05691836303596215
2025Q3,Financial intermediation,4101,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.31898612539206,0.05691836303596215
2025Q4,Financial intermediation,3662,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.205764725234456,0.05691836303596215
2026Q1,Financial intermediation,3891,0.2276734521438486,0.222450772354941,False,full_expensing,0.25,0.05,False,8.266421472984554,0.05691836303596215
2015Q1,"Food, drink and tobacco",1081,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,6.985641817639208,0.10424605091697284
2015Q2,"Food, drink and tobacco",1058,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,6.964135612418245,0.10424605091697284
2015Q3,"Food, drink and tobacco",1071,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,6.976348070447749,0.10424605091697284
2015Q4,"Food, drink and tobacco",1124,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.024649030453636,0.10424605091697284
2016Q1,"Food, drink and tobacco",1137,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.036148493750536,0.10424605091697284
2016Q2,"Food, drink and tobacco",1141,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.039660349862076,0.10424605091697284
2016Q3,"Food, drink and tobacco",1129,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.029087564149662,0.10424605091697284
2016Q4,"Food, drink and tobacco",956,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,6.862757913051401,0.10424605091697284
2017Q1,"Food, drink and tobacco",1117,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.018401799069201,0.10424605091697284
2017Q2,"Food, drink and tobacco",1226,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.111512116496157,0.10424605091697284
2017Q3,"Food, drink and tobacco",1213,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.10085190894405,0.10424605091697284
2017Q4,"Food, drink and tobacco",1217,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.104144092987527,0.10424605091697284
2018Q1,"Food, drink and tobacco",1235,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.118826249062078,0.10424605091697284
2018Q2,"Food, drink and tobacco",1318,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.183870715062453,0.10424605091697284
2018Q3,"Food, drink and tobacco",1334,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.195937226475569,0.10424605091697284
2018Q4,"Food, drink and tobacco",1119,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.020190708311925,0.10424605091697284
2019Q1,"Food, drink and tobacco",1544,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.342131730584722,0.10424605091697284
2019Q2,"Food, drink and tobacco",1259,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.138073034044347,0.10424605091697284
2019Q3,"Food, drink and tobacco",1314,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.1808311990445555,0.10424605091697284
2019Q4,"Food, drink and tobacco",1251,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.1316985104669115,0.10424605091697284
2020Q1,"Food, drink and tobacco",1227,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.112327444710911,0.10424605091697284
2021Q1,"Food, drink and tobacco",1117,0.7010699330673613,0.6485476588572164,True,pre,0.148695652173913,0.05,False,7.018401799069201,0.10424605091697284
2021Q2,"Food, drink and tobacco",1425,0.7010699330673613,0.6485476588572164,True,super_deduction,0.247,0.05,False,7.261927092702751,0.17316427346763824
